dir,file,cool,review_id,stars,date,business_id,funny,text,user_id,useful,score
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,JU6ECQJ2wXxDe6E6NKDhiQ,5,2013-07-21,-cZ6Hhc9F7VkKXxHMVZSQ,0,"Delicious! Favorite food in Charlotte. I normally get the white meat quarter chicken, salad, beans and rice meal. Everything Ive tried is great. We eat in and order take out all the time. Its kinda pricey but worth it.",iXui8UJGOGmm5WekS1ULIQ,0,0.947015643119812
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,Hor8w0x4gxxT6e-N71-blg,1,2013-07-23,-cZ6Hhc9F7VkKXxHMVZSQ,0,"I actually love Pio Pios food, but I will never patronize them again after tonight. Tried to place a pickup order, which had a few hiccups in itself. When we went to pick up, we got a very weird cold vibe, with the employees we dealt with not making eye contact or saying more than 2 words to us. After waiting a little too long to get our order that was already sitting on the counter, the guy opens each box and verbally confirms what we ordered. Getting home, one entire half of our order was actually just a big salad that we did not order...he definitely saw this. We called back and said we are coming back to get our chicken, will it be ready when we get there? Yes of course. Arrive back at Pio Pio and, just kidding, they are out of chicken (yeah right). Obviously angry at this point and asking for a refund, they said they didnt run the card so theres no need, when we earlier watched them run it and signed for it. We asked for some kind of proof of this, and they could provide none. Whether the charge shows up or not, we believe that they saw that the order was wrong, didnt feel like re-making anything at closing time, and sent us home knowing that. Why they told us to come back to the restaurant only to turn us away 5 minutes later I dont know. It was nice know you, Pio Pio, but Ill just drive farther to get this kind of food from someplace that is run by people who give a crap from now on.",lWlPR_h-3whjrL1-TtXx6w,3,0.5
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,sQgymGlqrZeI7jbDMq6dNg,2,2013-08-04,-cZ6Hhc9F7VkKXxHMVZSQ,0,"I am giving Pio Pio a low score but I take the responsibility.  Instead of ordering the things that received the best reviews, like the meat platters and heavier South American dishes, my wife and I opted for the ceviches since the weather was very warm.  Our mistake was not understanding that Columbian ceviche comes swimming in an approximation of thousand island dressing and not simply in the usual citrus juice and herbs.  So it was just too goopy to be good.  We also had the shrimp in garlic with tostones which were great so, perhaps we try again and order smarter.",28Awani9eGO4h8JSIyPYCQ,1,0.18146082758903506
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,DHrVIzPBCB_yt8f8sLAbKg,3,2013-08-18,-cZ6Hhc9F7VkKXxHMVZSQ,0,"Sangria-awesome.Rotisserie chicken-Costcos is better...honestly.Plantains and other sides were ok.Atmosphere inside is decent but its in a strip mall so that takes away from it.  Service was good until they got busy and then we had to search for our waitress a few different times for water refills, etc.",MFIHJh0TGOagTyZyYVw8LQ,0,0.8379483222961426
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,1,qeiK0ET7RJiJKuCKWH9DKQ,5,2013-08-20,-cZ6Hhc9F7VkKXxHMVZSQ,1,Pure awesomeness.  Great little hole in the wall.  Ive been eating here for a couple of years.  Love the rotisserie chicken.  I usually get #13 for lunch.  Go to Pio Pio!,1P7dNhRpFCS8SfvNqA86yQ,1,0.9490437507629396
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,RoQZ3z9ZmYscYBraq2HjZQ,2,2013-08-27,-cZ6Hhc9F7VkKXxHMVZSQ,0,"One side of my family is Peruvian. Im sorry, but this is NOT a good example of Peruvian food. I was excited to bring someone from out-of-state here and was so disappointed in the food. There are much better Peruvian restaurants than this in Charlotte, so try others first.",0vxYuuiQBvZhApojPINzsQ,0,0.18496128916740406
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,2G7dzOtSyyf2CJreqGWdNQ,5,2013-08-29,-cZ6Hhc9F7VkKXxHMVZSQ,0,"My husband and I found this restaurant thanks to a Living Social coupon and it has been a favorite ever since. We regularly take out-of-town visitors because it is a go-to spot for us.The space is kind of small but we have never had an issue having our party, big or small, accommodated in a timely manner.Sometimes there is a slight language barrier with some of the servers. It can be tough to understand some of the servers when asking questions, but they are always polite and quick with service.One of our favorite items to order is the appetizer platter with a side of tostones and guacamole. My husband and I will often make a meal out of it! Tostones, arepa, frankfurters, pork belly, sauteed potatoes and more paired with the chimichurri sauce is fantastic!Other great options for a family are the combos. The pricing is very affordable and you get to try a ton of sides. We love the rice and beans as well as the Yuca.Coupon or not, this place is a must try!",YrNewb6wIKv4l-fMTeXgKQ,2,0.9675257205963136
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,iM9HIS3uZz9hZDhPuPHkYw,3,2013-09-09,-cZ6Hhc9F7VkKXxHMVZSQ,0,"I am quite familiar with Peruvian and had it fairly frequently when I lived in NYC and also on various visits to Miami. I thus have high standards for Peruvian and went into this Pio Pio with high expectations.  Nonetheless it was good enough for me to give it 3 stars, My friends who did not have a point of reference for this food liked it much more than i did and gave it 4 stars. The arepa was made of white corn,  I found it to be a little tasteless aside from the cheese. The roasted chicken was good and I got it with fried yuca. What really turned me off was their Lomo Saltado. In the many places that Ive had this dish before, the fries are sauteed in with the meat, but here they were served on the side. I find the quirkiness of the fries in the in the meat to be what makes the dish so alluring and unique, so taking that away took a lot for me.Overall, the place wasnt bad. If its your first time trying Peruvian food you might even love it.",CD4HBPjLfMg9GZmN7H9pUQ,3,0.9335712194442748
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,1,CoGVXzhkcROZ4HSWHE5Zuw,4,2013-09-09,-cZ6Hhc9F7VkKXxHMVZSQ,0,"Review for take out. Went here twice for take out. Wanted to order food and take it to Freedom Park for a picnic.Reason selected Pio Pio was the name which reminds me of the Pio Pio in Jackson Heights, Queens. The best for Peruvian food with a pitcher of Sangria and live music at night.We ordered 1/2 chicken with plantains, rice and beans. Chicken was cooked to perfection each time. My favorite is definitely the plantains.Will have to stop by for dinner the next time.",Aciq1ddPC6jeQHLB0vZKVA,2,0.5
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,63sU4uRGE700Cbeqivk2QQ,1,2013-09-14,-cZ6Hhc9F7VkKXxHMVZSQ,0,They close at 10pm.   We got there at 9:15 and the host refuses to seat and serve us.  Will never go back there and give them anymore business.,KnJEHVR8d58x5WF-o9e4Qw,0,0.15157952904701233
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,P8Be-TZeGqXynP7puWKNIw,4,2013-11-14,-cZ6Hhc9F7VkKXxHMVZSQ,0,"Affordable, great tasting food in a clean setting! My kinda to go place when I do not feel like cooking. I get the Montanero platter...sooooo good. Especially the fried pork skin. YUM!",qKvCN5_iG4x-KpnJQpk9SA,0,0.9107526540756226
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,IyOw7PsUugK2QoTI3ovl5g,2,2013-11-20,-cZ6Hhc9F7VkKXxHMVZSQ,0,I have enjoyed the food there. ..however I was joining a friend and had my daughter with me. I asked for a table to accomodate 3 regular chairs and they refused to seat me at a table larger than a two top with a highchair. My daughter no longer sits in highchairs. I then emailed the manager from the contact us on their website and never got a response. My money is more useful elsewhere...and by the way the restaurant was empty,6lrS0r11NZwbBhrK_WO58Q,0,0.7779544591903687
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,1,kdYQSBEvH8wvRLBfpYJemQ,3,2013-11-27,-cZ6Hhc9F7VkKXxHMVZSQ,1,"I went here expecting the best rotisserie chicken in town!! Well, meh is what I say to that. It wasn't the best but it wasn't the worse. I did not taste the 'unique' sauce the menu claims it is marinated in. I can get the same kind of chicken from Sam's Club. Service was mediocre. I believe my server was playing Candy Crush in the corner. I love trying out new restaurants but I won't be back.",zf86g08mv0lwQlKumvE5ZA,1,0.20865631103515625
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,sFrT4QtLiVxkuu4SsKOamw,1,2013-11-29,-cZ6Hhc9F7VkKXxHMVZSQ,0,"Although the food is excellent, I refuse to spend another dime in this establishment. Each time Ive visited, the customer service has been poor. Its almost as if the servers believe brusque abrupt service is acceptable in a restaurant setting.  I will not return to endure their impatience and subpar demeanors.  Theyre not the only game in town.",MI2mKj0YQoQwmNm_MNdqlg,0,0.05998659133911133
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,yygAhwSj3nwOGrKNEopRug,5,2013-12-03,-cZ6Hhc9F7VkKXxHMVZSQ,0,"I love love the Rotisserie  chicken, rice & beans! I always pickup my order! Their green salsa is the best! They have the best chicken in town",3qs-_KIB9vaA8evCiir27Q,1,0.9976122975349426
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,dcCMI7wdC1iGOJL7x-WFYQ,5,2014-01-20,-cZ6Hhc9F7VkKXxHMVZSQ,0,"A local favorite, worth traveling for.  The rotisserie chicken is moist and delicious every time.   The white sauce is drinkable (use on salads, chicken and rice). The restaurant has a nice atmosphere to eat in and take out is easy.  The hole fried fish is very good- big for one, modest to share.  The empanadas are great, a bargain at 1.50 each!  They call them chicken/beef patties (???).  Not a yucca fan, but they do it authentically.  The fried plantains are very good, but huge portion, enough for four to share.",xUqeKBp2aFZQF1ScTeJIrA,0,0.9694613218307496
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,4,zIDeei8c-yRN7yGAZujOcQ,4,2014-01-28,-cZ6Hhc9F7VkKXxHMVZSQ,3,"My husband and I were invited to try this little Peruvian restaurant with another couple that had found them on social living.  Having no concept of what Peruvian food was we were a little reluctant at first but agreed to branch out! (SPOILER ALERT::: SO WORTH IT) Since there were four of us eating we decided to order the Matador Combo (a dinner option for 4 people).  It came with a whole rotisserie chicken (2 dark meat pieces and 2 white meat pieces), salad with amazing tangy dressing, rice and beans that you can mix together, frankfurters and fries, tostones and ripe plantains. The food came out in family style and the portions were very large. Surprisingly we had left overs and we were all stuffed! I recommend the combos because of the variety of food you get to try. The restaurant was smaller inside that I was anticipating but had a cozy feel. We ate at about 1pm, so not right during the Sunday lunch rush, and there was only 1 table available. The service was great though! We never had an empty drink and we were always asked if there was anything that we needed. I hate that we live so far away from this location, if we lived closer we would be eating there often!",A2T3k2t-gFUhDElnPrDo9g,5,0.1945548951625824
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,MxxQw8DgmlTKYyuXkovwpw,1,2014-02-11,-cZ6Hhc9F7VkKXxHMVZSQ,0,"RUDEST SERVICE EVER!!! I went to Pio Pio in order to experience the rotisserie chicken and when I asked for white meat I was told by the waiter they were out and if I wanted white meat I shouldve arrived earlier. Being that it was only 6:30 and the waiter was EXTREMELY rude to me I asked to speak with the manager. To my horror he said he WAS the manager. I expressed my disappointment with the shortage of white meat at a restaurant known for, hello-CHICKEN and also his tone when speaking to customers. He was aggressive and downright rude. He shrugged his shoulders and gave the most insincere apology Ive ever heard. I will NEVER go back to this establishment. To be spoken to by a manager like that was completely unacceptable!!! And besides- the food wasnt THAT good. My advice, if you prefer white meat arrive as soon as the doors open OR just go to VIVA CHICKEN instead.",nuK6VHH4F6zGygmm5xXrKA,0,0.0663648247718811
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,KRh908B_xFDVvL_PPmd58w,5,2014-02-17,-cZ6Hhc9F7VkKXxHMVZSQ,0,Good Spanish/Peruvian food with succulent rotisserie chicken as their signature dish.  I go to their other location in Ballantyne but this location in Dillworth is better. They have more traffic so the chicken is not as dry.Tostones with special sauces taste pretty good. The salad had good tangy dressing.  Definitely recommend this place.,k9XCy7Z4jXBnz0fFv9AdhA,0,0.9831990003585817
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,8abgkTdkHY3uVljYlfpGvg,4,2014-02-28,-cZ6Hhc9F7VkKXxHMVZSQ,0,"We came across this place from finding a deal on Groupon -- we are officially fans of it! Service was great! Food was so good (and so much). So thankful we found it on Groupon, and looked up the reviews. Our only downside is that it is so far from our house! This would definitely be a go to pickup spot for take out food.We had the seafood special as well as the rotisserie chicken - both were so good. Even the house sangria was great! (and I dont like sweet drinks, and it was perfect). Definitely suggesting this place to all of our friends.",LUxPj9ntwYDs6Ii9vPSZWg,0,0.9319037795066832
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,CX6lFGk3qe01FdRzkEdTAg,5,2014-03-24,-cZ6Hhc9F7VkKXxHMVZSQ,0,"This review is long overdue.  My husband and I got married on September 20, 2013 and had Pio Pio cater the reception.  The Ballantyne location did the catering, but we had our first date at the Pio Pio on East because it was my husbands favorite restaurant and it quickly became my favorite!  The food is delicious, best rotisserie chicken I have ever had, along with the chaufa rice and salad, not to mention the sauces!  They were punctual, professional and Ceasar personally delivered and helped setup the food.  My husband and I and our guests loved it and were so happy with everything!  Ceasar was great and I believe it was Ruby who worked with me us in placing the order.  We try to eat there a few times a month, we are customers for life!",Cq_L4Gu4j0NMUkJY1yF5LA,0,0.9582154154777528
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,b5cHaf9Ui_5XvyV_K3AYAg,5,2014-04-13,-cZ6Hhc9F7VkKXxHMVZSQ,0,"A place I have loved and frequented for years now. The service has slumped since they opened their new location, but the food is still great, simple Peruvian cuisine.Go for the number 10 with rice and beans.",VTkGcUnKD88mvyiVWEtQow,0,0.9223058223724364
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,Py2fr1KB3NvIFKzaqiA4Ew,4,2014-04-18,-cZ6Hhc9F7VkKXxHMVZSQ,0,"Tasty home style Peruvian dishes. I cant speak to the authenticity, but it is good. Fresh chicken served in a variety of dishes. I recommend the arroz con pollo, served with vegetables mixed into the dish. Substitute yucca for fries, and be sure to ask for more of the delicious garlic sauce.",VaNaquLni3YvYzlwgQ8ilQ,0,0.937747836112976
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,7,m71dLbCXF1tDWbopIk-JsQ,5,2014-04-22,-cZ6Hhc9F7VkKXxHMVZSQ,3,"Salad eaters--listen up. I just devoured this salad for lunch and I have a feeling its going to be in my regular salad rotation. A large portion of lettuce with shredded rotisserie chicken, generous amount of avocado, and the worlds best salad dressing. A simple yet incredibly delicious salad. It comes with fries on the menu, but I recommend ordering plantains instead and tossing a few in! Super yum.",Oz1Tz4LUlLw_UAgEkUiCvw,8,0.954662263393402
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,_fWWAkfDU-i2XKGxJpFxdA,5,2014-04-25,-cZ6Hhc9F7VkKXxHMVZSQ,0,"Awesome food. Service is great during the day. The younger staff at night not so good. I only eat there during the day now. Which is a shame. It would be a great dinner date but the younger wait staff are too busy hugging up on each other in the corner. Best chicken, soup, rice and salad!!!!",oAWEntmSNx8h4GO-GIL6bA,0,0.8178913593292236
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,2,9lF5hDOAKpPphmhaXI5rCg,5,2014-04-27,-cZ6Hhc9F7VkKXxHMVZSQ,0,I went because of all the raves on yelp and I wasnt let down. I went with my parents and we were all very satisfied. You get a lot for your money. The chicken soup is amazing! It has plantains and potatoes in it with a cilantro broth. The chicken is also very tasty! My dad wouldnt stop raving about the beans and I must say they were very flavorful and above average. Service was excellent as well and food came out fast. The sauces are great! I cant wait to go back soon!,dGUOe2TBchiGvU1BNkmTog,3,0.9316205978393556
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,1,JRlHUxdRNZVaowL7mRw68Q,4,2014-05-19,-cZ6Hhc9F7VkKXxHMVZSQ,0,"Really good Peruvian style chicken. First time here so I stuck with the basics. Got the 1/2 chicken platter with rice, beans and opted for the Tostones. Man were those tostones GREAT! They have 2 dipping sauces, a garlic white sauce and green jalape'xc3'xb1o sauce. At first the jalape'xc3'xb1o sauce seemed mild but trust me it creeps up on you then BAM! The heat comes! Both were very tasty. Rice and beans were underwhelming, but I came for the chicken and that didnt dissapoint. Very juicy and flavorful. Im a white meat kinda guy, and theirs was very moist. As you all know there is an art to making the white meat moist on a chicken. Bravo Pio Pio!",QYobbHEmhLGuS6QDqVRTLw,1,0.9675107598304749
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,XsDTzD04OXhCNVfWx2Zo4Q,4,2014-05-20,-cZ6Hhc9F7VkKXxHMVZSQ,0,"My family are pretty much regulars at this cozy restaurant. The food is really good. My favorites are grilled chicken salad, tilapia, red snapper, and the infamous chicken. YumAlso the tres leche cake is a must if you have room for desert. A Dilworth gem and a definite must try if you are in the neighborhood.",EnfUF1WT0sBF3k2eQKfgxQ,0,0.9036557078361512
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,vzED1A2suLEqo2JgE_8wjQ,4,2014-05-22,-cZ6Hhc9F7VkKXxHMVZSQ,0,"I have been going to Pio Pio since the week I moved to Charlotte, three years ago, and I have never been disappointed by their wonderfully tender and juicy chicken. Hailing from Miami, I was unbelievably excited when someone told me about this Peruvian restaurant that served fried yuca, tostones, plantains, and arepas. I immediately went to check it out and thank goodness I did! Their rotisserie chicken is ALWAYS tender and juicy and cooked just right and the skin is perfectly seasoned with just the right amount of crunch. Then there is their sauces..mmmm. Right away they serve these two sauces (one green, one white) and I have no clue what they are but you want to drench everything you get with them. The white one is delicious on their salads, which added bonus: comes with some sliced avocado on top for a nice little touch. The restaurant is fairly small and can pack up pretty quickly. Also, once something must have happened because the entire place was filled with smoke and now I have a friend who will only eat outside. However, the service is always a little above average but frankly, it normally wouldnt hurt to add an extra person. I love coming to Pio Pio for a quick but delicious meal. I love it so much, I even went to the one in New York last time I was up there!",TLoT03bwXNTNj3m8egcjXg,5,0.9639315605163574
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,4pY4uPmF5dKY375PdwuP2A,5,2014-05-24,-cZ6Hhc9F7VkKXxHMVZSQ,0,"We tried Pio Pio a few weeks ago and it was everything we expected and more. We ordered the rotisserie chicken meal with all of the sides, and everything was outstanding. First came the salad with avocado and a tangy homemade dressing. It was refreshing and flavorful! Then came the main course...and it did not disappoint. The generously sized chicken was moist and succulent. The yucca, beans and rice were all delicious, especially when accompanied by their creamy dipping sauces (the green one is quite spicy). My favorite way to finish a Peruvian meal is with sweet plantains, and Pio Pios were perfect. Nicely caramelized on the outside and soft on the inside. We left very satisfied with plenty of leftovers for lunch the next day. I highly recommend stopping by!",UwLxY7sX0-wsCwh2aAfpkw,0,0.9865875840187072
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,5R-y9zmywFOujtNx_V2N-w,4,2014-05-30,-cZ6Hhc9F7VkKXxHMVZSQ,0,"The food here is incredible. Everyone is raving about the rotisserie chicken, but they have so many other awesome things to try, like the corn cakes, empanadas, and, my favorite, the Montanero Platter! This place does not disappoint.The only reason for the four stars instead of five is that the service is always insanely bad. Maybe its just a different, more laid-back mentality, but you learn pretty fast to go ahead and ask for everything you could possibly want when you order, because you wont have another opportunity to ask for anything until the food comes, which is your last shot.",8uxXqclxPvmuMjiBGjKv1g,2,0.2311853468418121
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,xwfW1pgQ8mM4VYiYphkb5w,5,2014-06-14,-cZ6Hhc9F7VkKXxHMVZSQ,0,Favorite place to take people. It doesnt look like much but once you get in; the food and atmosphere makes up for it. Must have the rice with the jalape'xc3'xb1o cream sauce. The chicken falls off the bone and the plantains are to die for! I recommend the ripe plantains because they are sweet and can act as a dessert!,TBn8aFS7F3c2w21MbB0ooA,1,0.8037439584732056
sentiyelp/Charlotte_North_Carolina,-cZ6Hhc9F7VkKXxHMVZSQ.csv,0,REdABp6CeAWbtLZyxHJOtQ,4,2014-06-18,-cZ6Hhc9F7VkKXxHMVZSQ,0,Overall the food is pretty good and the service is decent. The prices are reasonable and the atmosphere is quaint. I love their tres leches and the white sauce for the chicken its a must try!,chvHP283AvQT_yz3jYBGfA,0,0.9539382457733154
